Belge,100,aday,alabilir,ara,asimetri,askılı,astar,açık,basic,baskılı,bej,bel,beyaz,biri,bisiklet,bluz,ceket,cepli,dantel,dar,deri,detaylı,doku,düğmeli,edilerek,el,elbis,esnek,etek,etkileyici,favori,fermuarlı,fit,gardırobunuz,gardıropt,gereken,gri,gömlek,görünüm,görünümlü,günlük,hırk,içeriğiyl,kalem,kalıp,kapitoneli,kapüşonlu,kesim,klasik,kolay,kollu,komb,konfor,kot,kruvaz,kullanım,kumaş,kumaştan,kumaşı,kırmızı,lacivert,lastikli,lemmatize,likralı,mavi,mini,model,modeli,mor,nefes,ofisten,olan,olma,olması,olup,omuz,omzu,ortam,oversiz,pamuk,pantolon,parçaların,paç,pemb,pileli,polyester,rahat,renkleriyl,sa,saten,sayesin,sağ,sezo,siyah,slim,sokağ,sunar,sweatshirt,sırt,tasarım,tercih,trend,tshirt,uyg,uyum,uz,v,vazgeçilmezi,viskon,volanlı,yak,yapabilirsiniz,yapı,yapısıyl,yeni,yeşil,yumuşak,yüksek,çant,çantası,çift,çıkan,ön,örgü,örm,özel,özellik,üretilen,üretilmiş,ütülenir,şık,şıklık
Belge_2169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1136,0.0,0.0,0.0867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0867,0.1524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0878,0.0,0.0,0.0,0.0,0.0,0.0,0.0867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0867,0.0,0.0,0.0,0.0,0.0,0.0878,0.0,0.0,0.0867,0.0,0.1357,0.0,0.0,0.0,0.0,0.3324,0.0,0.1169,0.0,0.0878,0.0,0.0,0.0,0.0,0.0,0.0,0.1037,0.0,0.0,0.0878,0.0,0.0,0.0867,0.0,0.1376,0.0,0.0,0.0,0.0,0.0333,0.0333,0.0,0.0,0.0,0.0333,0.0,0.0,0.0,0.1408,0.0
Belge_2170,0.0,0.0,0.0,0.0959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0959,0.0,0.0,0.1548,0.0,0.0955,0.0,0.0,0.1249,0.0,0.0,0.0,0.0,0.0,0.0,0.0955,0.0,0.0,0.0,0.0,0.0,0.0,0.0955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1725,0.1298,0.0,0.0,0.0,0.1548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359,0.1301,0.0,0.037,0.037,0.0,0.0,0.0,0.037,0.0,0.0955,0.0,0.1564,0.0959
Belge_2171,0.0,0.0,0.0,0.0925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.353,0.0,0.1452,0.0,0.0,0.0,0.0,0.1475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0925,0.0,0.1475,0.0,0.0549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0918,0.0,0.0,0.1475,0.0,0.0,0.0,0.1514,0.0357,0.0357,0.0,0.1077,0.0918,0.0357,0.0,0.0,0.0,0.1509,0.0925
Belge_2172,0.0,0.0715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113,0.0,0.0,0.0,0.0,0.0,0.1078,0.0,0.0,0.0,0.1172,0.0,0.0,0.0,0.0,0.0,0.0715,0.0,0.0,0.0,0.0,0.0,0.0,0.1161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088,0.0,0.1161,0.0427,0.0716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1156,0.0716,0.0,0.0,0.0,0.0,0.0715,0.0,0.0716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2748,0.1161,0.0,0.0,0.0,0.0715,0.0,0.0,0.0,0.0,0.1172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1177,0.0278,0.0278,0.0,0.0,0.0,0.0278,0.0,0.0716,0.0,0.0,0.0
Belge_2173,0.0,0.0,0.0,0.0893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1402,0.1394,0.0,0.0,0.1242,0.1424,0.0,0.0,0.0,0.3461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0893,0.1093,0.0,0.0,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1423,0.0,0.0,0.0,0.0,0.0,0.0,0.1121,0.0,0.0,0.0,0.0,0.0,0.0604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0886,0.0,0.0,0.1424,0.0,0.0,0.0,0.1461,0.0345,0.0345,0.0,0.0,0.0886,0.0345,0.0,0.0,0.0,0.0,0.0893
Belge_2174,0.0,0.0735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0743,0.0,0.0,0.0,0.1162,0.0,0.0,0.0,0.0,0.0,0.1109,0.0,0.0,0.0,0.0,0.0,0.0,0.0743,0.0,0.0,0.0735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1209,0.0,0.0,0.1182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0439,0.0,0.0743,0.0,0.0,0.0,0.0,0.0869,0.0,0.0,0.1189,0.0,0.0,0.0,0.0,0.0743,0.0735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2819,0.0743,0.0,0.0,0.0,0.0,0.1768,0.0,0.0,0.0,0.0743,0.0,0.0581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0735,0.0,0.0,0.0,0.0,0.0,0.0,0.0743,0.0923,0.0,0.0,0.0,0.0,0.1211,0.0286,0.0286,0.0,0.0,0.0,0.0286,0.0,0.0,0.0,0.0,0.0
Belge_2175,0.0945,0.0804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129,0.0,0.0,0.0,0.0,0.0,0.3204,0.0,0.0,0.0,0.0,0.0804,0.0833,0.0833,0.0,0.0,0.0,0.0,0.1306,0.0,0.0833,0.0,0.1323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0804,0.0833,0.0,0.0,0.0,0.0,0.0,0.0945,0.0,0.0,0.0,0.0,0.1485,0.0,0.1289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1306,0.0,0.0,0.0,0.0804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101,0.129,0.0,0.0,0.0,0.0,0.0313,0.0313,0.0,0.0,0.0,0.0313,0.0,0.0,0.0,0.0,0.0
Belge_2176,0.0,0.0735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1109,0.0752,0.0,0.2867,0.0,0.0,0.0,0.0,0.0,0.0,0.0735,0.0,0.0,0.0,0.0,0.0,0.0,0.1194,0.0,0.0,0.0,0.1209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1194,0.0439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1189,0.0,0.0,0.0,0.0,0.0,0.0735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0951,0.0,0.0,0.1179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1002,0.0752,0.0,0.0,0.1194,0.0,0.1023,0.0,0.0735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0286,0.0286,0.0,0.0862,0.0,0.0286,0.0752,0.0,0.0,0.1207,0.0
Belge_2177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1411,0.0,0.0,0.0,0.0,0.0,0.0,0.0878,0.0,0.0,0.1377,0.0,0.0512,0.0,0.0,0.0,0.0,0.0,0.0,0.1013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1375,0.0878,0.0,0.0,0.0,0.0,0.0678,0.1083,0.0,0.0,0.0,0.0,0.0,0.1753,0.0,0.0878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0878,0.0,0.0856,0.0,0.0,0.0,0.0,0.0,0.0,0.1413,0.0333,0.0333,0.0,0.0,0.0856,0.0333,0.0,0.0,0.0,0.1408,0.0
Belge_2178,0.0,0.0804,0.0,0.0,0.0,0.1467,0.0,0.0,0.0,0.0,0.0,0.0,0.1005,0.0,0.0,0.0,0.0,0.1271,0.0,0.0,0.0,0.0,0.0,0.1213,0.0,0.0,0.3136,0.1318,0.0,0.0,0.0,0.0,0.0,0.0804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1301,0.0,0.0,0.0,0.0,0.0,0.0804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0804,0.0,0.0,0.0,0.0,0.1318,0.0803,0.0,0.0,0.0,0.0,0.0,0.0,0.1324,0.0313,0.0313,0.0,0.0,0.0803,0.0313,0.0,0.0,0.0,0.132,0.0
Belge_2179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118,0.0554,0.0752,0.0,0.0,0.1205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1194,0.2744,0.0,0.0,0.1209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0737,0.0,0.0,0.0,0.0,0.0,0.0,0.0737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1179,0.0,0.0,0.0886,0.0,0.0737,0.0,0.0929,0.0,0.0737,0.0,0.0,0.0,0.0,0.0752,0.0,0.0,0.1194,0.0737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1205,0.0,0.0,0.0,0.118,0.0,0.0,0.0,0.0,0.0286,0.0286,0.0,0.0,0.0,0.0286,0.0752,0.0,0.0,0.0,0.0
Belge_2180,0.0,0.0,0.0,0.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1288,0.0,0.0,0.1147,0.1078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074,0.074,0.0,0.0,0.0,0.0,0.1161,0.0,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072,0.0,0.0,0.1161,0.0427,0.0,0.0,0.0,0.0,0.0,0.0,0.0845,0.0,0.0,0.1156,0.0,0.0,0.0,0.0,0.0,0.0,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0.2741,0.0,0.1288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0903,0.0,0.0,0.0,0.0,0.0,0.0974,0.0,0.0,0.0,0.1161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1147,0.0,0.0,0.0,0.0,0.0278,0.0278,0.0,0.0,0.0,0.0278,0.0,0.0,0.0,0.1173,0.072
Belge_2181,0.0,0.0,0.1204,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0956,0.0,0.0,0.0,0.1194,0.0,0.0,0.0,0.0,0.1322,0.0,0.0,0.0,0.0,0.0,0.0,0.074,0.0,0.0,0.1194,0.0878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1189,0.0,0.0,0.1204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1502,0.0,0.0,0.0,0.1194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0734,0.0,0.0,0.0,0.0,0.277,0.0,0.0,0.0286,0.0286,0.0,0.0,0.0734,0.0286,0.0,0.0,0.0,0.1207,0.074
Belge_2182,0.0,0.0,0.1359,0.0,0.1614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1348,0.0,0.0,0.0,0.0,0.0,0.0,0.1334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1348,0.0991,0.0832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0832,0.0,0.1359,0.0832,0.0,0.0,0.0,0.0832,0.0,0.0,0.0832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1008,0.0,0.0,0.0,0.0,0.0,0.0832,0.0,0.1048,0.0,0.0832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1348,0.0832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0323,0.0323,0.0,0.0,0.0,0.0323,0.0,0.0832,0.0,0.0,0.0
Belge_2183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1088,0.0,0.1475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1195,0.0,0.0,0.1088,0.1492,0.0,0.0,0.0,0.0,0.1652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0921,0.0,0.0,0.0,0.0,0.0,0.0,0.0921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0921,0.0,0.0,0.0,0.0921,0.0,0.0,0.0,0.0626,0.0,0.0,0.0,0.1492,0.0921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0918,0.0,0.0,0.1475,0.0,0.3462,0.0,0.0,0.0357,0.0357,0.0,0.0,0.0918,0.0357,0.0,0.0,0.0,0.0,0.0
Belge_2184,0.084,0.0,0.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1147,0.0,0.0,0.0,0.2788,0.0,0.0,0.0741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0741,0.0,0.0,0.1461,0.0,0.0,0.0,0.0,0.0,0.0,0.1307,0.0,0.0,0.0,0.1007,0.0,0.0,0.0714,0.0,0.0,0.1147,0.0,0.0,0.0,0.0,0.0278,0.0278,0.0,0.0,0.0714,0.0278,0.0,0.0,0.114,0.1173,0.0
Belge_2185,0.0,0.0,0.1239,0.0,0.0,0.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1141,0.0,0.0,0.2952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0775,0.0,0.0,0.0,0.1229,0.0904,0.0759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1224,0.0759,0.0,0.1239,0.0,0.0,0.0,0.0,0.0759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0775,0.0,0.0,0.0,0.0,0.0599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0775,0.0,0.1229,0.0,0.0,0.0,0.0,0.0915,0.0,0.0,0.0775,0.0,0.0,0.0,0.095,0.0,0.0,0.0,0.0,0.0,0.0294,0.0294,0.0,0.0,0.0,0.0294,0.0,0.0759,0.0,0.0,0.0
Belge_2186,0.0,0.0,0.1453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1614,0.0,0.0,0.0,0.0,0.0,0.106,0.0889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0889,0.1132,0.1453,0.0889,0.0,0.0,0.0,0.0889,0.0,0.0,0.0889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1077,0.0,0.0,0.0,0.0,0.0,0.0889,0.0,0.0,0.0,0.0889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0889,0.1234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1424,0.0,0.0,0.0,0.0,0.0345,0.0345,0.0,0.0,0.0,0.0345,0.0,0.0889,0.0,0.0,0.0
Belge_2187,0.0,0.0696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0703,0.0,0.0,0.0696,0.0,0.0,0.0,0.2662,0.0,0.0,0.1129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1265,0.0,0.0,0.0,0.0,0.1129,0.0415,0.0,0.0703,0.0,0.0,0.0,0.0,0.0,0.0895,0.0,0.0,0.0,0.0,0.0,0.0,0.0703,0.0696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0703,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0947,0.0,0.0,0.0,0.1129,0.0,0.0967,0.0,0.0696,0.0,0.0,0.0,0.0,0.0,0.0,0.0703,0.0,0.1116,0.0,0.0,0.0,0.0,0.027,0.027,0.0,0.0815,0.0,0.027,0.0,0.0,0.0,0.1142,0.0
Belge_2188,0.0775,0.0,0.108,0.0,0.0,0.0,0.1186,0.0,0.0,0.0,0.0874,0.0,0.0,0.0,0.0,0.0,0.2564,0.0,0.0,0.0,0.0,0.0924,0.0,0.0995,0.0,0.0,0.0,0.1082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0675,0.0,0.0,0.0,0.1071,0.0788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1067,0.0,0.0,0.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0675,0.0,0.0,0.0,0.0,0.0522,0.0,0.0,0.0,0.0,0.0,0.0,0.0449,0.0,0.0675,0.0,0.1071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0675,0.1082,0.0659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0256,0.0256,0.0,0.0,0.0659,0.0256,0.0,0.0,0.0,0.0,0.0
Belge_2189,0.0,0.0,0.1139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0824,0.0,0.1116,0.1049,0.0,0.0,0.0,0.0,0.2771,0.0,0.0,0.0,0.0,0.0,0.072,0.072,0.0,0.0,0.0,0.0824,0.0,0.0,0.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1285,0.1125,0.0,0.0,0.1139,0.0697,0.0,0.0,0.072,0.0,0.0,0.0,0.0697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0697,0.0,0.0,0.0,0.0697,0.0,0.0,0.0,0.0947,0.0,0.0,0.0,0.0,0.0697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0873,0.1116,0.0,0.0,0.0,0.0,0.027,0.027,0.0,0.0,0.0,0.027,0.0,0.0,0.0,0.1142,0.0
Belge_2190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1623,0.3943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0992,0.0,0.0,0.0,0.0,0.0,0.0,0.0992,0.0,0.0,0.0,0.0,0.0,0.0,0.1828,0.0,0.0,0.0,0.0,0.0,0.0,0.0992,0.0,0.0,0.0,0.0992,0.0,0.0,0.0,0.2022,0.0,0.0,0.0,0.0,0.0992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1623,0.0988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0385,0.0385,0.0,0.116,0.0988,0.0385,0.0,0.0,0.0,0.1625,0.0
